ID,price,appraisaloffer,online_appraisal_flag,model_year,mileage,make,model,trim_descrip,body,color,engine,cylinders,mpg_city,mpg_highway,horsepower,fuel_capacity,market
7430,22500,2500,0,2013,45,BGZ,BGZ_16,Not Premium,F,Gray,2.4L,4,25,36,185,18,8
7431,27500,12500,1,2014,35,AIH,AIH_13,Not Premium,F,White,2.5L,4,28,39,203,16,15
7432,57500,12500,0,2014,35,BZQ,BZQ_4,Premium,D,Gray,5.7L,8,19,24,395,26,7
7433,32500,17500,0,2013,55,LTX,LTX_9,Not Premium,D,Silver,4.3L,6,18,24,285,26,4
7434,17500,12500,0,2010,85,HXQ,HXQ_14,Not Premium,F,Burgundy,2.4L,4,27,36,185,17,7
7435,42500,12500,0,2013,75,AIH,AIH_8,null,D,Blue,5.7L,8,13,17,381,38,2
7436,17500,7500,0,2014,20,OFW,OFW_20,Not Premium,E,White,2.0L,4,23,30,161,16,10
7437,27500,12500,0,2013,30,AIH,AIH_5,Not Premium,E,Gray,2.5L,4,23,30,176,15,1
7438,22500,2500,1,2014,20,BGZ,BGZ_17,Not Premium,E,Black,2.4L,4,22,29,185,18,8
7439,37500,2500,0,2015,10,LTX,LTX_3,Not Premium,E,White,3.6L,4,18,27,310,19,10
7440,17500,17500,0,2009,70,HXQ,HXQ_10,Not Premium,E,Gray,2.4L,4,23,31,185,15,1
7441,37500,7500,0,2012,25,FJE,FJE_5,Premium,B,White,6.4L,8,14,23,485,18,14
7442,37500,12500,0,2014,30,HXQ,HXQ_4,Premium,G,Blue,3.5L,6,19,28,280,19,5
7443,22500,22500,0,2013,45,HXQ,HXQ_8,Not Premium,F,White,2.0L,4,31,40,158,12,5
7444,37500,12500,0,2016,5,CFK,CFK_8,Premium,E,Silver,3.6L,0,19,26,293,24,9
7445,22500,2500,1,2012,10,NKR,NKR_2,Not Premium,E,Black,1.4L,4,25,33,138,14,1
7446,27500,12500,0,2013,50,FJE,FJE_10,Premium,F,White,3.6L,6,18,27,300,18,11
7447,37500,27500,0,2013,40,BZQ,BZQ_4,Not Premium,D,Black,3.6L,6,16,23,305,26,10
7448,22500,2500,0,2014,20,ARU,ARU_4,Not Premium,E,Pearl,2.5L,4,26,33,170,14,14
7449,17500,2500,0,2010,55,KQZ,KQZ_20,Premium,null,Silver,1.6L,4,26,35,197,12,3
7450,22500,7500,1,2015,20,BGZ,BGZ_16,Premium,F,Blue,1.6L,4,27,37,178,18,15
7451,37500,2500,0,2011,50,AIH,AIH_8,Not Premium,D,Silver,5.7L,8,13,18,381,26,8
7452,27500,17500,0,2014,25,HDT,HDT_4,Premium,null,Blue,2.5L,4,25,32,175,18,11
7453,27500,2500,0,2013,30,CZV,CZV_7,Premium,E,Black,2.5L,4,22,28,227,19,16
7454,37500,2500,0,2013,10,BDP,BDP_13,null,E,Purple,3.6L,6,18,25,310,21,2
7455,32500,7500,0,2014,25,CFK,CFK_10,Premium,E,Gray,3.2L,6,19,27,271,15,14
7456,22500,7500,0,2014,10,BGZ,BGZ_6,Not Premium,F,White,2.0L,4,30,40,147,14,16
7457,37500,12500,0,2014,50,IZA,IZA_39,Premium,E,Black,2.0L,4,22,29,248,17,6
7458,42500,22500,1,2016,15,AIH,AIH_8,Not Premium,D,Red,5.7L,8,13,18,381,26,8
7459,32500,17500,0,2015,20,LYP,LYP_11,Premium,F,Gray,2.0L,4,27,36,184,13,1
7460,17500,7500,0,2013,20,CZV,CZV_6,Premium,F,Black,2.5L,4,27,36,184,13,1
7461,22500,7500,0,2009,85,BGZ,BGZ_17,Premium,E,White,3.3L,6,18,24,290,17,15
7462,37500,17500,1,2013,30,IZA,IZA_39,Premium,E,Black,2.0L,4,22,29,248,17,14
7463,52500,22500,1,2015,25,CIP,CIP_22,Premium,E,Gold,4.6L,8,15,19,301,19,14
7464,37500,7500,0,2015,10,KQZ,KQZ_11,Premium,B,Gray,5.0L,8,15,24,460,16,15
7465,52500,12500,0,2015,60,LTX,LTX_24,Premium,E,Black,5.3L,8,15,21,355,26,15
7466,22500,12500,1,2013,50,ARU,ARU_4,Not Premium,E,White,2.5L,4,26,33,170,14,9
7467,32500,7500,1,2015,25,AIH,AIH_27,Not Premium,E,Blue,2.5L,0,41,38,219,14,7
7468,27500,2500,0,2013,30,CFK,CFK_10,Premium,E,Gray,3.2L,6,21,28,271,15,14
7469,17500,27500,1,2010,40,JHO,JHO_11,null,F,Silver,1.8L,4,24,36,170,18,7
7470,17500,17500,0,2013,25,OFW,OFW_11,Premium,F,Black,2.4L,4,25,35,185,18,8
7471,22500,12500,1,2012,55,KQZ,KQZ_4,Premium,E,Pearl,2.0L,4,23,30,245,15,7
7472,22500,22500,1,2011,20,HXQ,HXQ_14,Premium,F,Burgundy,2.4L,4,27,37,185,17,16
7473,17500,12500,1,2012,50,ARU,ARU_12,Not Premium,F,White,2.5L,4,27,39,179,18,2
7474,22500,2500,0,2013,30,OFW,OFW_11,Premium,F,White,2.4L,4,25,35,185,18,8
7475,22500,2500,0,2015,10,AIH,AIH_13,Not Premium,F,Blue,2.5L,4,28,39,203,16,14
7476,17500,2500,0,2011,60,ARU,ARU_12,Not Premium,F,Black,2.5L,4,27,39,182,18,14
7477,17500,2500,0,2013,15,KQZ,KQZ_1,Not Premium,F,Red,1.5L,4,23,34,181,16,13
7478,32500,17500,0,2013,25,LYP,LYP_8,Premium,E,Blue,2.0L,4,23,27,252,18,15
7479,22500,2500,1,2012,45,ARU,ARU_4,Premium,E,Blue,2.5L,4,25,32,170,14,14
7480,17500,2500,0,2012,30,HDT,HDT_3,Premium,E,Silver,2.5L,4,26,32,170,15,11
7481,32500,22500,1,2014,25,ARU,ARU_25,Premium,E,Blue,3.5L,6,20,28,260,19,5
7482,37500,27500,0,2012,55,AIH,AIH_15,Not Premium,E,Blue,3.5L,6,20,26,295,19,14
7483,32500,17500,0,2014,45,HXQ,HXQ_4,Premium,G,White,3.5L,6,19,28,280,19,1
7484,37500,2500,0,2013,65,AIH,AIH_15,Premium,E,White,3.5L,6,21,27,295,19,6
7485,22500,7500,1,2012,25,HDT,HDT_3,Premium,E,Gray,2.5L,4,26,32,170,15,14
7486,32500,17500,0,2013,25,FJE,FJE_9,Premium,E,Silver,3.6L,4,18,25,295,24,13
7487,27500,12500,0,2012,35,JDZ,JDZ_20,null,E,Red,2.0L,4,22,28,241,17,16
7488,32500,32500,0,2013,30,FJE,FJE_5,Premium,B,Gray,3.6L,6,18,27,305,18,4
7489,37500,12500,0,2012,40,IZA,IZA_16,Premium,E,Gray,3.0L,6,18,24,300,22,2
7490,37500,7500,0,2015,15,HXQ,HXQ_1,Premium,E,Blue,3.5L,4,20,27,280,19,4
7491,17500,22500,1,2008,65,ARU,ARU_4,Not Premium,E,Black,2.5L,4,23,28,170,15,7
7492,22500,12500,0,2015,10,AIH,AIH_13,Not Premium,F,Silver,2.5L,4,28,39,203,16,8
7493,12500,2500,0,2011,85,CZV,CZV_9,Premium,F,Black,2.5L,4,26,38,184,16,1
7494,27500,12500,0,2013,20,HXQ,HXQ_10,Not Premium,E,Gray,1.5L,4,27,33,190,14,1
7495,22500,7500,0,2014,20,CFK,CFK_1,Not Premium,E,Black,2.4L,4,22,31,180,13,16
7496,17500,2500,0,2013,25,ARU,ARU_4,Not Premium,E,Black,2.5L,4,26,33,170,14,2
7497,17500,2500,0,2011,25,OFW,OFW_11,Not Premium,F,Brown,2.4L,4,25,38,185,18,4
7498,22500,2500,0,2012,45,OFW,OFW_20,Not Premium,E,Blue,1.6L,4,26,32,175,16,9
7499,37500,27500,0,2014,40,NHY,NHY_9,null,E,White,2.0L,6,21,26,272,17,12
7500,37500,17500,1,2015,5,CFK,CFK_5,null,E,Gray,3.6L,6,17,25,285,17,12
7501,27500,17500,0,2011,35,CFK,CFK_8,Not Premium,E,Red,3.6L,6,18,25,293,24,14
7502,42500,32500,1,2016,10,FVQ,FVQ_6,Premium,D,Brown,3.6L,6,17,24,308,21,6
7503,27500,2500,0,2013,40,JDZ,JDZ_33,null,F,White,2.0L,4,24,37,208,14,9
7504,12500,2500,0,2012,40,BGZ,BGZ_5,null,null,Black,1.6L,4,25,30,130,14,7
7505,22500,12500,0,2012,30,OFW,OFW_20,Not Premium,E,Burgundy,1.6L,4,25,30,175,16,16
7506,27500,2500,0,2013,30,HXQ,HXQ_14,Premium,F,Black,1.5L,6,29,35,192,14,14
7507,27500,22500,0,2013,35,HAE,HAE_16,Not Premium,F,White,3.0L,6,20,29,300,20,6
7508,27500,2500,0,2012,35,ARU,ARU_4,Premium,E,Red,2.5L,4,25,32,170,14,11
7509,22500,2500,1,2013,10,CZV,CZV_6,Premium,null,Gray,2.5L,4,27,36,184,13,10
7510,17500,2500,0,2010,45,CFK,CFK_2,Premium,E,Black,2.4L,4,21,27,172,13,11
7511,27500,2500,0,2012,45,LTX,LTX_3,Not Premium,E,Black,3.6L,6,15,22,281,22,7
7512,42500,22500,1,2015,15,HXQ,HXQ_4,Premium,G,White,3.5L,6,19,28,280,19,10
7513,27500,17500,0,2014,15,CFK,CFK_10,Premium,E,Brown,2.4L,4,21,29,180,15,5
7514,22500,2500,0,2013,45,ARU,ARU_4,Not Premium,E,Black,2.5L,4,26,33,170,14,15
7515,32500,7500,0,2012,30,LTX,LTX_12,Premium,D,Black,3.6L,6,17,24,308,21,7
7516,42500,27500,0,2014,15,FJE,FJE_10,Premium,F,Burgundy,6.4L,8,15,24,485,18,15
7517,47500,17500,1,2015,15,JJQ,JJQ_5,Not Premium,E,White,2.0L,4,20,27,246,17,16
7518,32500,22500,0,2013,80,KQZ,KQZ_3,Not Premium,D,White,2.7L,6,20,25,325,26,6
7519,22500,12500,0,2012,15,OFW,OFW_20,Premium,E,Blue,1.6L,4,24,28,175,16,16
7520,22500,7500,0,2014,35,AIH,AIH_13,Not Premium,F,Silver,2.5L,4,28,39,203,16,14
7521,22500,12500,0,2010,35,ARU,ARU_16,Premium,E,Black,3.5L,6,19,26,260,19,4
7522,22500,2500,0,2012,40,FVQ,FVQ_8,Not Premium,E,White,2.4L,4,21,31,182,18,10
7523,17500,12500,0,2014,60,KQZ,KQZ_24,Not Premium,F,Red,2.0L,4,43,41,188,14,16
7524,32500,12500,null,2012,5,IZA,IZA_32,Premium,E,White,2.0L,4,22,31,228,16,6
7525,22500,17500,0,2013,30,JHO,JHO_4,Not Premium,E,Gray,2.0L,4,21,27,184,15,4
7526,32500,17500,0,2013,75,CFK,CFK_8,Not Premium,E,Gray,3.6L,6,18,25,293,24,1
7527,32500,17500,0,2011,50,BZQ,BZQ_4,Not Premium,D,Black,5.7L,8,16,23,395,26,13
7528,22500,2500,0,2012,15,NKR,NKR_2,Premium,E,Silver,1.4L,4,24,30,138,14,13
7529,22500,12500,0,2012,30,NHY,NHY_9,Premium,E,White,3.5L,0,19,27,279,16,5
7530,22500,2500,1,2011,30,HXQ,HXQ_10,Not Premium,E,Gray,2.4L,4,26,33,185,15,10
7531,12500,2500,0,2008,100+,BGZ,BGZ_16,Not Premium,F,Gray,2.4L,4,24,35,200,18,2
7532,17500,17500,1,2011,100+,HXQ,HXQ_8,Not Premium,F,White,2.0L,4,31,41,158,12,15
7533,47500,37500,0,2016,5,FJE,FJE_5,Premium,B,Black,6.4L,8,14,23,485,18,8
7534,17500,2500,1,2007,100,HXQ,HXQ_4,Premium,G,Gray,3.5L,6,18,27,248,21,5
7535,22500,7500,1,2014,15,FJE,FJE_1,Not Premium,E,White,2.4L,4,19,25,173,20,9
7536,32500,22500,1,2014,25,CFK,CFK_10,Premium,E,Blue,3.2L,6,18,24,271,15,2
7537,17500,7500,0,2012,80,HXQ,HXQ_8,Not Premium,null,Red,1.5L,4,31,40,174,12,14
7538,42500,32500,1,2016,20,AIH,AIH_15,Not Premium,E,White,3.5L,6,20,27,295,17,15
7539,32500,22500,1,2011,65,FJE,FJE_9,Premium,E,Silver,5.7L,8,14,22,360,24,10
7540,42500,42500,0,2013,30,JDZ,JDZ_58,null,E,Blue,3.5L,6,18,23,302,24,9
7541,27500,7500,1,2012,35,HXQ,HXQ_8,Not Premium,F,Black,1.5L,4,28,38,205,12,16
7542,22500,12500,1,2011,15,HXQ,HXQ_8,Not Premium,B,Blue,2.0L,4,30,41,158,12,15
7543,32500,22500,1,2016,10,CZV,CZV_10,Premium,E,Blue,2.5L,4,25,31,187,14,9
7544,22500,2500,0,2014,45,KQZ,KQZ_1,Premium,F,White,2.0L,4,21,31,245,16,7
7545,37500,22500,1,2013,25,CFK,CFK_8,Not Premium,E,White,3.6L,6,18,25,293,24,10
7546,22500,2500,0,2009,95,CZV,CZV_10,Premium,E,White,2.5L,4,24,30,184,15,13
7547,17500,7500,0,2014,50,BGZ,BGZ_17,Not Premium,E,Gray,2.4L,4,22,29,185,18,1
7548,17500,7500,0,2010,75,CFK,CFK_10,Premium,E,Black,3.2L,6,19,25,271,15,14
7549,17500,17500,1,2010,75,ARU,ARU_12,Premium,F,Black,3.5L,6,22,32,270,18,6
7550,12500,2500,0,2008,95,HXQ,HXQ_8,Not Premium,B,Blue,1.8L,4,28,39,140,13,4
7551,47500,7500,0,2012,60,LTX,LTX_24,Not Premium,E,Gray,5.3L,8,16,22,355,26,14
7552,32500,17500,1,2013,35,KQZ,KQZ_3,Not Premium,D,Red,2.7L,6,16,22,250,26,5
7553,22500,2500,0,2013,20,KQZ,KQZ_4,Not Premium,E,Red,1.5L,4,22,28,179,15,11
7554,22500,2500,0,2012,60,KQZ,KQZ_11,Not Premium,B,Silver,2.3L,4,21,30,310,15,9
7555,22500,27500,1,2012,25,KQZ,KQZ_4,Not Premium,E,Silver,1.5L,4,22,28,179,15,3
7556,32500,27500,1,2013,70,JHO,JHO_12,Premium,E,White,3.6L,6,17,23,276,18,4
7557,27500,2500,0,2012,40,KQZ,KQZ_15,Not Premium,E,Orange,3.5L,6,16,23,290,18,2
7558,22500,2500,0,2009,95,KQZ,KQZ_15,Premium,E,White,3.5L,6,17,24,290,18,5
7559,22500,17500,0,2012,30,HAE,HAE_12,null,E,Silver,3.7L,6,17,24,325,20,3
7560,22500,12500,0,2011,30,IZA,IZA_33,Not Premium,F,Black,2.0L,4,24,36,180,15,7
7561,22500,2500,0,2014,15,JHO,JHO_4,Not Premium,E,Gray,2.0L,4,22,29,184,15,2
7562,72500,7500,1,2014,20,JDZ,JDZ_56,Not Premium,F,Gray,4.0L,8,15,23,603,21,13
7563,27500,27500,0,2014,45,HXQ,HXQ_14,Premium,F,Blue,1.5L,4,29,35,192,14,14
7564,32500,7500,0,2014,30,CFK,CFK_10,Premium,E,Gray,3.2L,6,18,24,271,15,7
7565,32500,7500,0,2010,55,CFK,CFK_5,Premium,E,Red,3.6L,6,16,20,285,22,13
7566,22500,37500,0,2015,35,OFW,OFW_6,Premium,F,White,2.0L,4,30,40,147,14,14
7567,32500,22500,null,2015,20,OFW,OFW_14,Not Premium,E,Silver,2.4L,4,21,27,185,18,16
7568,37500,7500,0,2014,5,CIP,CIP_3,null,F,Red,3.5L,0,22,33,302,15,5
7569,32500,42500,0,2013,25,ARU,ARU_25,Premium,E,Black,3.5L,6,21,28,260,19,11
7570,32500,17500,0,2014,20,CFK,CFK_8,Premium,E,Black,3.6L,6,18,25,293,24,6
7571,22500,2500,0,2013,35,ARU,ARU_4,Not Premium,E,Blue,2.5L,0,26,33,170,14,8
7572,32500,12500,0,2012,30,LTX,LTX_12,Not Premium,D,Red,3.6L,6,17,24,308,21,4
7573,22500,17500,1,2013,25,HDT,HDT_7,null,null,White,2.0L,4,28,37,152,13,13
7574,42500,27500,0,2015,5,FJE,FJE_10,Premium,F,Black,5.7L,8,16,25,370,18,11
7575,12500,2500,0,2007,100+,AIH,AIH_13,Not Premium,F,Black,2.5L,4,25,35,178,17,6
7576,17500,2500,0,2008,75,HYS,HYS_2,null,null,Black,1.6L,4,27,35,181,13,16
7577,22500,7500,0,2011,45,NHY,NHY_9,Premium,E,Red,3.5L,6,19,28,279,16,4
7578,27500,12500,0,2006,100+,KQZ,KQZ_3,Premium,D,Silver,3.5L,6,14,19,365,36,4
7579,37500,12500,1,2016,40,CIP,CIP_6,Premium,E,White,2.0L,4,22,28,235,15,10
7580,42500,12500,0,2013,35,JDZ,JDZ_58,null,E,Gray,3.5L,6,18,22,302,24,4
7581,32500,42500,0,2012,35,LTX,LTX_9,Premium,D,Blue,5.3L,8,17,22,355,26,7
7582,42500,22500,0,2014,30,FJE,FJE_10,Premium,F,White,6.4L,8,15,24,485,18,12
7583,27500,22500,1,2013,50,CZV,CZV_10,Premium,E,White,2.5L,4,25,31,187,14,8
7584,27500,27500,0,2013,15,IZA,IZA_32,Not Premium,E,Black,2.0L,4,23,32,228,16,15
7585,32500,2500,0,2013,15,CFK,CFK_10,Premium,E,White,3.2L,6,19,25,271,15,2
7586,27500,2500,0,2013,20,JHO,JHO_4,Not Premium,E,Orange,2.0L,4,22,27,184,15,10
7587,17500,2500,0,2013,15,AIH,AIH_25,Not Premium,F,Blue,1.8L,4,28,35,132,13,11
7588,17500,12500,0,2010,75,BGZ,BGZ_5,Not Premium,null,Blue,2.0L,4,23,31,164,14,10
7589,12500,2500,0,2000,40,AIH,AIH_28,Premium,F,Silver,3.5L,6,22,31,280,18,5
7590,37500,37500,null,2012,60,FVQ,FVQ_4,Premium,E,White,3.6L,6,18,25,310,22,16
7591,32500,12500,0,2012,60,CIP,CIP_31,null,E,Silver,3.5L,6,20,27,295,19,10
7592,22500,12500,0,2012,55,IZA,IZA_19,Not Premium,F,Gray,2.0L,4,23,34,248,15,9
7593,42500,27500,0,2013,20,FJE,FJE_9,Premium,E,Silver,5.7L,8,14,22,360,24,13
7594,37500,32500,0,2014,15,LTX,LTX_9,Not Premium,D,White,4.3L,6,16,21,285,24,8
7595,22500,2500,1,2014,5,HXQ,HXQ_8,Not Premium,F,Red,2.0L,4,30,38,158,12,2
7596,22500,7500,0,2013,45,CFK,CFK_1,Not Premium,E,Blue,2.4L,4,20,25,172,13,6
7597,32500,2500,0,2016,5,LTX,LTX_12,Not Premium,D,Black,3.6L,6,19,24,308,21,5
7598,17500,17500,null,2012,100+,OFW,OFW_6,Premium,F,Silver,2.0L,4,28,37,147,14,10
7599,22500,17500,1,2013,30,KQZ,KQZ_4,Not Premium,E,Blue,1.5L,4,22,28,179,15,11
7600,32500,12500,1,2014,15,AIH,AIH_32,Not Premium,D,Black,2.7L,4,20,23,159,21,10
7601,17500,12500,0,2013,35,HXQ,HXQ_8,Premium,F,Silver,1.5L,4,32,42,174,12,5
7602,37500,12500,0,2010,100+,LTX,LTX_18,Not Premium,D,Black,6.0L,8,null,null,360,36,11
7603,27500,17500,1,2016,20,CZV,CZV_6,Premium,null,Red,2.5L,4,24,31,186,12,8
7604,12500,7500,0,2008,85,BGZ,BGZ_4,Not Premium,E,Gray,2.4L,4,20,27,176,14,3
7605,52500,32500,0,2013,5,CIP,CIP_22,Premium,E,Silver,4.6L,8,15,18,301,23,7
7606,17500,12500,1,2012,55,ARU,ARU_4,Not Premium,E,Gray,2.5L,4,26,33,170,14,8
7607,27500,2500,0,2014,40,HXQ,HXQ_14,Premium,F,Gray,1.5L,4,30,38,192,14,2
7608,37500,2500,0,2012,70,LTX,LTX_26,Not Premium,E,White,5.3L,8,16,23,355,31,4
7609,22500,2500,0,2013,60,HXQ,HXQ_8,Premium,F,Gray,1.5L,4,32,42,174,12,1
7610,17500,2500,0,2013,35,KQZ,KQZ_19,Premium,F,Orange,2.0L,4,24,34,160,12,10
7611,22500,2500,0,2014,30,KQZ,KQZ_13,Premium,E,White,3.5L,6,15,21,365,18,11
7612,22500,22500,0,2013,55,HXQ,HXQ_10,Not Premium,E,White,1.5L,4,27,33,190,14,6
7613,32500,7500,0,2012,50,BXO,BXO_2,Premium,G,White,3.6L,6,19,28,287,19,11
7614,17500,22500,1,2012,45,ARU,ARU_12,Not Premium,F,Silver,2.5L,4,27,39,179,18,14
7615,27500,2500,0,2010,80,AIH,AIH_32,null,D,Gray,4.0L,6,16,21,236,21,14
7616,27500,12500,1,2006,25,HXQ,HXQ_1,Premium,E,White,3.5L,6,17,23,250,21,4
7617,17500,17500,0,2012,45,LTX,LTX_20,Not Premium,E,White,2.4L,4,21,31,182,18,11
7618,32500,17500,0,2013,25,CFK,CFK_8,Not Premium,E,Black,3.6L,6,18,25,293,24,5
7619,22500,7500,0,2013,10,OFW,OFW_11,Not Premium,F,Red,2.4L,4,25,36,185,18,12
7620,22500,12500,1,2013,50,CZV,CZV_10,Premium,E,Gray,2.5L,4,24,30,187,15,4
7621,22500,12500,0,2015,40,LTX,LTX_20,Not Premium,E,White,1.5L,4,26,31,170,14,5
7622,22500,22500,1,2012,60,HDT,HDT_7,Premium,null,White,2.0L,4,22,30,152,13,16
7623,37500,17500,0,2014,20,JHO,JHO_12,Not Premium,E,Black,3.6L,6,17,24,276,18,9
7624,32500,2500,0,2015,15,JHO,JHO_4,null,E,Silver,2.0L,4,22,29,184,15,9
7625,32500,2500,0,2011,85,LTX,LTX_9,Not Premium,D,White,5.3L,8,16,22,355,26,4
7626,57500,22500,1,2014,30,FVQ,FVQ_1,Premium,D,Blue,6.2L,8,22,21,420,24,14
7627,22500,12500,0,2011,50,ARU,ARU_4,Not Premium,E,Gray,2.5L,4,25,32,170,14,11
7628,27500,2500,0,2008,95,KQZ,KQZ_3,Not Premium,D,Blue,3.5L,6,17,23,365,26,15
7629,32500,2500,1,2014,10,CZV,CZV_10,null,E,Red,2.5L,4,22,27,227,15,1
7630,32500,32500,0,2014,45,CIP,CIP_6,Premium,E,Black,2.0L,4,22,28,235,15,10
7631,17500,22500,1,2014,60,AIH,AIH_25,Not Premium,F,Silver,1.8L,4,28,36,132,13,4
7632,27500,12500,0,2011,15,ARU,ARU_3,Not Premium,F,White,3.5L,6,22,30,300,18,9
7633,52500,17500,0,2015,5,BZQ,BZQ_4,Premium,D,Burgundy,5.7L,8,20,25,395,26,8
7634,22500,2500,0,2010,70,LTX,LTX_3,Not Premium,E,White,3.6L,6,17,24,281,22,7
7635,17500,2500,0,2009,100+,AIH,AIH_25,null,F,White,1.8L,4,30,40,140,13,6
7636,37500,7500,1,2015,25,AIH,AIH_32,Premium,D,Gray,3.5L,6,18,22,278,21,6
7637,17500,2500,0,2013,65,AIH,AIH_25,Not Premium,F,Brown,1.8L,4,28,36,132,13,11
7638,17500,17500,1,2012,45,HXQ,HXQ_15,Not Premium,null,Gray,1.5L,4,33,40,130,10,3
7639,32500,22500,1,2016,15,OFW,OFW_11,Premium,F,Gray,1.6L,4,27,37,180,15,6
7640,17500,12500,0,2013,35,KQZ,KQZ_24,Not Premium,F,Red,2.0L,4,43,41,188,14,11
7641,37500,12500,0,2014,15,AIH,AIH_8,Not Premium,D,Black,4.6L,8,14,18,310,26,3
7642,17500,2500,0,2011,60,FJE,FJE_3,Not Premium,G,Silver,3.6L,6,17,25,283,20,14
7643,27500,7500,0,2012,35,KQZ,KQZ_15,Not Premium,E,White,3.5L,6,17,24,290,18,7
7644,22500,2500,0,2014,55,LTX,LTX_20,Not Premium,E,Blue,1.5L,4,26,32,170,14,4
7645,42500,22500,0,2011,45,AIH,AIH_8,Not Premium,D,Gray,5.7L,8,13,17,381,26,14
7646,27500,2500,0,2012,35,CZV,CZV_7,Premium,E,White,2.5L,4,20,26,227,19,10
7647,32500,27500,0,2011,35,AIH,AIH_15,Not Premium,E,Burgundy,3.5L,6,18,24,270,19,5
7648,27500,2500,1,2012,55,ARU,ARU_25,Premium,E,White,3.5L,6,21,28,260,19,2
7649,22500,7500,1,2014,20,HXQ,HXQ_8,Not Premium,null,Silver,1.5L,4,31,40,174,12,12
7650,27500,2500,0,2013,25,BDP,BDP_13,Premium,E,White,3.6L,6,19,26,310,19,14
7651,32500,2500,0,2012,45,FJE,FJE_5,Premium,B,Black,3.6L,6,18,27,305,18,3
7652,22500,2500,1,2015,5,CFK,CFK_1,Not Premium,E,Gray,2.4L,4,22,31,180,13,8
7653,22500,2500,0,2014,45,OFW,OFW_20,Not Premium,E,Black,2.0L,4,22,25,161,16,16
7654,22500,2500,1,2014,30,KQZ,KQZ_4,Not Premium,E,Silver,1.5L,4,22,28,179,15,2
7655,22500,12500,1,2012,55,HXQ,HXQ_14,Premium,F,Silver,2.4L,4,26,34,189,17,1
7656,27500,7500,0,2012,30,JDZ,JDZ_18,null,F,Silver,2.0L,4,24,31,241,17,4
7657,27500,12500,0,2014,5,CFK,CFK_10,Not Premium,E,Silver,2.4L,4,22,31,180,15,15
7658,22500,2500,0,2011,20,HXQ,HXQ_10,Not Premium,E,Blue,2.4L,4,25,31,185,15,2
7659,22500,12500,0,2014,30,ARU,ARU_4,Not Premium,E,Gray,2.5L,4,26,33,170,14,6
7660,27500,2500,0,2013,40,LTX,LTX_20,Not Premium,E,White,1.5L,4,24,30,170,15,5
7661,17500,2500,0,2007,100+,BZQ,BZQ_4,Premium,D,Red,4.7L,8,13,18,310,26,7
7662,32500,7500,1,2015,20,CZV,CZV_9,Premium,F,Red,2.5L,4,23,31,227,16,1
7663,32500,17500,0,2014,35,BGZ,BGZ_17,Not Premium,E,Gray,3.3L,6,19,24,290,18,1
7664,17500,7500,0,2012,90,BGZ,BGZ_16,Not Premium,F,Black,2.4L,4,24,34,185,18,9
7665,32500,7500,0,2014,15,ARU,ARU_4,Premium,E,Gray,2.5L,4,26,33,170,14,1
7666,32500,17500,0,2015,15,HXQ,HXQ_10,Not Premium,E,White,1.5L,4,28,34,190,14,8
7667,22500,2500,1,2012,45,HXQ,HXQ_8,Premium,F,White,1.5L,4,32,42,174,12,15
7668,22500,2500,0,2015,10,CFK,CFK_6,Not Premium,E,Gray,2.4L,4,22,30,180,12,9
7669,17500,32500,0,2011,45,ARU,ARU_4,Not Premium,E,Gray,2.5L,4,26,33,170,14,1
7670,47500,27500,0,2014,15,FJE,FJE_10,Premium,F,Gray,6.4L,8,15,24,485,18,9
7671,22500,2500,0,2009,85,LTX,LTX_21,Not Premium,B,White,3.6L,6,17,28,323,19,15
7672,22500,2500,0,2013,60,CZV,CZV_10,Premium,E,Blue,2.5L,4,25,31,187,14,14
7673,32500,2500,0,2015,25,FJE,FJE_9,Premium,E,Silver,3.6L,6,19,26,295,24,12
7674,22500,2500,1,2011,50,HXQ,HXQ_14,Not Premium,F,Gray,2.4L,4,27,37,185,17,7
7675,22500,2500,0,2015,10,JHO,JHO_11,Not Premium,F,Red,2.0L,0,23,34,174,18,1
7676,27500,22500,0,2012,55,ARU,ARU_16,Premium,E,Silver,3.5L,6,20,27,284,19,6
7677,27500,12500,1,2013,45,JJQ,JJQ_3,Premium,E,Black,2.0L,4,21,25,237,18,13
7678,52500,17500,0,2011,60,LTX,LTX_26,Not Premium,E,Black,5.3L,8,15,22,355,31,15
7679,32500,2500,0,2016,20,AIH,AIH_5,Premium,E,Gray,2.5L,4,28,35,203,14,12
7680,27500,2500,0,2011,90,KQZ,KQZ_15,Premium,E,White,3.5L,6,16,22,365,18,6
7681,37500,2500,1,2013,55,LYP,LYP_15,Premium,E,Black,2.0L,4,19,25,252,22,4
7682,42500,27500,0,2013,25,AIH,AIH_15,Premium,E,White,3.5L,6,20,26,295,19,15
7683,17500,2500,0,2012,50,ARU,ARU_12,Not Premium,F,Gray,2.5L,4,27,39,179,18,6
7684,17500,7500,0,2013,50,NKR,NKR_2,Not Premium,E,Red,1.4L,4,25,33,138,14,14
7685,17500,7500,0,2013,40,FJE,FJE_1,Not Premium,E,White,2.4L,4,19,25,173,20,9
7686,17500,22500,1,2015,10,LTX,LTX_30,Not Premium,E,Tan,1.4L,4,26,31,138,14,11
7687,22500,17500,1,2014,10,OFW,OFW_21,Not Premium,E,Red,2.0L,4,27,33,147,13,12
